,weight,n_prot,chi,eRMSD
91288,5.0681706440824625e-09,0.0,-1.501768,1.000334
91289,6.593386431902392e-09,0.0,-1.873777,0.961422
91290,5.681399897361451e-05,1.0,-2.043122,0.889844
91291,7.109314279861734e-09,0.0,-2.573876,0.877783
91292,7.266075551115706e-09,0.0,-1.946040,0.952813
91293,9.457637462921208e-09,0.0,-2.331437,0.864338
91294,1.972947775560218e-09,0.0,-2.786485,1.043110
91295,3.994233325091437e-09,0.0,-2.532822,1.152374
91296,2.6381693101075197e-09,0.0,2.900928,1.082669
91297,2.1020719564018036e-09,0.0,3.040948,0.999884
91298,2.485942188986632e-09,0.0,-3.032540,1.011097
91299,1.338885141850031e-05,1.0,-2.959684,1.064057
91300,1.5105120418575374e-09,0.0,-2.383107,1.037865
91301,1.951792488564512e-09,0.0,-2.513406,1.071730
91302,5.689570822973432e-09,0.0,-2.176439,0.954435
91303,3.409030029069057e-09,0.0,-2.659341,0.833330
91304,1.7195509145348773e-09,0.0,-2.630565,1.042560
91305,1.6989939025166475e-09,0.0,-2.348891,1.068270
91306,1.6174762725228577e-09,0.0,-2.299147,1.018315
91307,2.381055331582975e-09,0.0,-2.734331,0.988131
91308,4.809201494715904e-09,0.0,-2.393740,0.955506
91309,1.405481623666194e-09,0.0,-2.220477,1.052325
91310,3.1018451620726623e-09,0.0,-2.669194,0.969121
91311,1.0615060415780338e-08,0.0,-2.334164,0.910603
91312,8.88653174503996e-09,0.0,-2.461578,0.880471
91313,1.0733474123767673e-08,0.0,-2.364474,0.883044
91314,9.752439765811533e-09,0.0,-2.417242,0.905632
91315,1.1292022943525504e-08,0.0,-2.200102,0.917427
91316,3.7566470998272675e-09,0.0,-2.238039,0.970799
91317,1.5493682192840846e-09,0.0,-2.040234,1.026300
91318,1.093499083718054e-08,0.0,-2.135537,0.861484
91319,1.3441216678401337e-08,0.0,-2.176945,0.899356
91320,1.4247493311286746e-08,0.0,-2.083349,0.889494
91321,6.461310624805937e-09,0.0,-1.661385,0.977036
91322,1.013060682933247e-08,0.0,-1.878861,0.939122
91323,1.0550434153958136e-08,0.0,-2.364653,0.906004
91324,1.4308112365982838e-08,0.0,-2.069699,0.896083
91325,5.158099828780609e-09,0.0,-2.855647,0.912221
91326,4.252579126914097e-09,0.0,-2.727716,0.944408
91327,2.496419530770554e-09,0.0,-2.508281,0.986673
91328,2.2967504848905424e-09,0.0,3.019500,0.944318
91329,6.837590967684489e-09,0.0,-3.070851,1.125373
91330,3.0246935435933167e-09,0.0,-3.085032,0.961272
91331,2.117202205947014e-09,0.0,-2.869276,1.019157
91332,3.0414350875029444e-09,0.0,-2.482880,0.975797
91333,1.7025822456376056e-09,0.0,-2.630561,1.032168
91334,2.6572097292688526e-09,0.0,-2.516332,0.982709
91335,3.7908152899870785e-09,0.0,-2.514410,0.962856
91336,4.942648621452156e-09,0.0,-2.302300,0.957171
91337,4.632533098718001e-09,0.0,-2.538882,0.950519
91338,1.4291297832292466e-09,0.0,-2.262783,1.035816
91339,3.337959600037737e-09,0.0,-2.679464,0.963878
91340,7.879515786742051e-09,0.0,-2.448700,0.865911
91341,6.4432958613166946e-09,0.0,-2.652399,0.881143
91342,5.972041321104387e-09,0.0,-2.622476,0.867095
91343,1.4367746759391836e-08,0.0,-2.003094,0.899878
91344,3.3693327823269504e-05,1.0,-2.436144,0.904357
91345,8.42224764146207e-06,1.0,-2.436450,0.992682
91346,1.3635974205115473e-09,0.0,-2.138366,1.042810
91347,5.491751763954257e-09,0.0,-2.800265,0.908472
91348,1.5834367088607875e-09,0.0,-2.121971,1.020086
91349,2.1510371296957513e-09,0.0,-2.082556,1.001070
91350,2.0021868324789567e-09,0.0,-2.596539,1.002380
91351,7.85855833159741e-09,0.0,-2.555743,0.895165
91352,1.4418129932548186e-08,0.0,-2.028549,0.892505
91353,5.9005086575159234e-09,0.0,-2.644692,0.923695
91354,5.906641788036638e-09,0.0,-2.740598,0.884864
91355,2.2125437905686416e-09,0.0,-2.391903,0.995247
91356,2.712125934763332e-09,0.0,-2.617915,0.979252
91357,1.858771222583032e-09,0.0,-2.358457,1.007105
91358,4.8367564744088085e-09,0.0,-2.898013,0.918051
91359,2.383521863687672e-09,0.0,-2.977581,1.015376
91360,4.896961062776387e-09,0.0,-2.906429,0.915148
91361,3.0193902175940443e-09,0.0,3.128882,0.946852
91362,3.2967386490189348e-09,0.0,-2.666555,0.965150
91363,5.276866953202683e-09,0.0,-2.679379,0.930343
91364,3.1443036386682496e-09,0.0,-2.895252,0.964365
91365,3.935580232439991e-09,0.0,-3.113902,0.916828
91366,7.645045734644132e-09,0.0,-2.534142,0.913103
91367,3.3754298902562034e-09,0.0,-2.953602,0.956302
91368,1.0877658850868455e-10,0.0,2.494453,0.971122
91369,2.498549630444112e-09,0.0,3.060682,1.033787
91370,2.7642197858321714e-09,0.0,3.072450,0.792367
91371,1.4655058801087117e-09,0.0,-3.138669,0.729297
91372,2.892903629696264e-09,0.0,-2.500515,0.978125
91373,1.7710669050881455e-09,0.0,-2.757870,0.795712
91374,3.66023160878047e-09,0.0,-2.660806,0.958545
91375,2.0298614346424294e-09,0.0,-2.479720,1.077181
91376,1.6601144401051101e-09,0.0,-2.723067,0.794882
91377,3.997416679682404e-09,0.0,-2.091730,0.972001
91378,8.125562781996119e-09,0.0,-1.964516,0.946598
91379,2.0215015963580104e-09,0.0,-1.899949,1.017865
91380,2.8926690729354778e-09,0.0,-1.791713,1.007368
91381,2.4672505586283767e-09,0.0,-1.741271,1.095547
91382,2.26891475910601e-09,0.0,-1.998006,1.002565
91383,2.172670494127502e-09,0.0,-1.783430,1.088130
91384,1.582984883908986e-09,0.0,-1.892373,1.049343
91385,3.2759200241501782e-09,0.0,-2.117129,0.979678
91386,3.9942951717394594e-09,0.0,-2.057008,0.973383
91387,2.2884200535802725e-09,0.0,-1.808985,1.020152
91388,3.0242895120179052e-09,0.0,-1.371834,1.050729
91389,4.0170474369196705e-09,0.0,-1.448694,1.119552
91390,2.526297317404205e-09,0.0,-1.605494,1.046313
91391,2.2918086446302782e-09,0.0,-1.702208,1.037810
91392,1.525990865535161e-09,0.0,-1.942233,1.041595
91393,3.1903335984586333e-09,0.0,-1.538399,1.102068
91394,2.3671857508498754e-09,0.0,-1.621595,1.056170
91395,2.9166828952942613e-09,0.0,-1.774816,1.008736
91396,1.3315791529750879e-08,0.0,-1.797016,0.918541
91397,6.175069058176096e-10,0.0,-2.295920,0.734496
91398,1.5301559797442433e-09,0.0,-1.934598,1.043076
91399,3.661497807249274e-09,0.0,-2.630939,0.836261
91400,1.9730947089730316e-09,0.0,-1.784315,1.077142
91401,2.700760349242237e-09,0.0,-1.550625,1.047351
91402,2.134669536824806e-09,0.0,-1.697016,1.051603
91403,1.7097650274770335e-09,0.0,-1.888287,1.034585
91404,2.789855037884512e-09,0.0,-1.453147,1.067006
91405,2.8869841573284252e-09,0.0,-1.211378,1.054518
91406,5.837531701035355e-09,0.0,-2.666938,0.870321
91407,4.989783810034873e-09,0.0,-3.026437,0.871607
91408,1.3272483250317077e-08,0.0,-2.211236,0.894050
91409,9.392764845631165e-09,0.0,-2.401531,0.913812
91410,8.041175350950681e-09,0.0,-2.418467,0.925143
91411,1.3031574926289238e-08,0.0,-2.175932,0.905023
91412,5.509321604599665e-09,0.0,-2.776780,0.875668
91413,5.954744223777529e-09,0.0,-2.719646,0.908726
91414,4.899582788450482e-09,0.0,-2.738786,0.859166
91415,8.036173807251018e-09,0.0,-2.539063,0.889739
91416,8.837072210492902e-09,0.0,-2.487130,0.889687
91417,5.6834008738270996e-09,0.0,-2.619160,0.930322
91418,6.699008502624865e-09,0.0,-2.618162,0.912670
91419,5.472867010662971e-09,0.0,-2.847126,0.897536
91420,4.197998257039035e-09,0.0,-2.721949,0.945763
91421,5.733181824964049e-09,0.0,-2.640303,0.927084
91422,5.551812646537689e-09,0.0,-2.832060,0.890004
91423,1.3161379962948357e-08,0.0,-2.082933,0.875363
91424,2.8084491255536252e-09,0.0,-2.280012,0.983382
91425,1.768678262527129e-09,0.0,-2.670926,1.023704
91426,3.5311669495128537e-09,0.0,-3.093766,0.937934
91427,2.5876930915668555e-09,0.0,-3.038147,1.030601
91428,5.064335120613511e-09,0.0,-3.006615,0.875061
91429,2.871417460078301e-09,0.0,3.035604,0.912650
91430,7.1270027718171525e-09,0.0,-2.573983,0.878139
91431,1.157776638521137e-08,0.0,-2.200961,0.915356
91432,1.937766272338604e-09,0.0,-2.427287,1.004368
91433,9.866907059462734e-09,0.0,-2.002064,0.934819
91434,1.3807176052565072e-08,0.0,-1.906363,0.911253
91435,3.2186698610900216e-09,0.0,-2.694084,0.965881
91436,1.3122691147561282e-08,0.0,-1.994705,0.876602
91437,5.506502229393841e-09,0.0,-1.546319,0.993169
91438,7.706400102850411e-09,0.0,-2.566917,0.895836
91439,5.1914921723520725e-09,0.0,-2.885348,0.906608
91440,9.051080963623863e-09,0.0,-2.461730,0.905673
91441,6.495190556190046e-09,0.0,-2.647399,0.881344
91442,1.7077029665019537e-09,0.0,-2.118926,1.014128
91443,2.6261125406058464e-09,0.0,-2.453539,0.984538
91444,6.468519414981593e-09,0.0,-2.675676,0.900259
91445,7.386164830983282e-09,0.0,-2.344722,0.850874
91446,1.294823572576389e-08,0.0,-1.756746,0.923288
91447,1.6133859918651703e-09,0.0,-2.136398,1.077030
91448,8.345761880528893e-06,1.0,-2.845242,1.018615
91449,1.9656392587602468e-09,0.0,-2.637301,1.064976
91450,6.5518140835148884e-09,0.0,-2.452485,0.935866
91451,2.720569306003386e-09,0.0,-3.091313,0.978621
91452,3.387620007757887e-09,0.0,-2.657141,1.116212
91453,2.651415447069478e-09,0.0,-2.714003,1.088852
91454,5.0784949640931375e-09,0.0,-2.528553,0.945772
91455,6.524884316385967e-06,1.0,-2.685766,1.038084
91456,5.356717636002721e-09,0.0,-2.820111,0.910220
91457,8.782955005390101e-09,0.0,-2.155743,0.934946
91458,2.5345236474732527e-09,0.0,-2.329789,0.987968
91459,7.1440186635217125e-09,0.0,-2.328810,0.938513
91460,3.0595610842463982e-09,0.0,-2.974142,0.966710
91461,2.2521298135626242e-09,0.0,-2.643294,1.078655
91462,5.75772035882459e-09,0.0,3.018755,1.111902
91463,3.275068452055446e-09,0.0,-3.018690,1.065413
91464,3.1647461807787142e-09,0.0,2.998823,1.070424
91465,9.351005125729978e-10,0.0,2.788596,1.044773
91466,1.3293342799841868e-09,0.0,2.298666,1.212201
91467,4.117878342608516e-10,0.0,2.588067,1.062398
91468,5.483663158865482e-10,0.0,2.541972,1.090485
91469,3.540287750016562e-10,0.0,2.073543,1.070407
91470,1.4624647265791759e-09,0.0,2.252170,1.173580
91471,5.36809110702102e-06,1.0,1.840536,1.103137
91472,2.0644733459775472e-06,1.0,1.758305,1.067947
91473,0.00016687806863734193,1.0,1.251633,1.285596
91474,5.863088522294634e-10,0.0,1.990789,1.088799
91475,4.0014929956955407e-10,0.0,2.336232,1.085157
91476,1.0582287692167738e-09,0.0,2.070259,1.117671
91477,3.739951491390964e-09,0.0,1.304355,1.112139
91478,1.8709181050241714e-06,1.0,2.011303,1.061889
91479,7.953565284394088e-07,1.0,2.270079,1.031328
91480,6.976484755745793e-10,0.0,1.880980,1.095586
91481,8.489595372491292e-09,0.0,0.643392,1.247861
91482,3.86315557795779e-08,0.0,1.265563,1.256529
91483,2.046211658922007e-08,0.0,0.740381,1.240995
91484,4.205781448566536e-10,0.0,2.001116,1.076085
91485,3.30210801879442e-06,1.0,1.701222,1.084313
91486,4.667995602570203e-06,1.0,1.837688,1.097494
91487,2.1792028975272225e-10,0.0,2.102716,1.052447
91488,3.396606165837657e-08,0.0,1.301266,1.234151
91489,0.00021355938236778234,1.0,0.876516,1.213909
91490,3.275403763177774e-05,1.0,1.491864,1.158820
91491,9.908049663039349e-06,1.0,1.936983,1.134098
91492,2.5815367003440354e-08,0.0,1.350314,1.223456
91493,2.1601650781470296e-08,0.0,1.381818,1.220243
91494,8.677671856322248e-09,0.0,0.947898,1.131518
91495,0.0002969324718970063,1.0,1.000824,1.210014
91496,2.993437956353891e-05,1.0,1.651352,1.226091
91497,1.0215977464775837e-08,0.0,1.492750,1.199475
91498,2.6979139827796515e-05,1.0,1.632183,1.180818
91499,6.528643419867276e-05,1.0,1.474699,1.200544
91500,1.699107320475392e-05,1.0,1.828618,1.180480
91501,1.3721815581468656e-05,1.0,1.914320,1.229220
91502,2.7525470034761896e-08,0.0,1.347749,1.238673
91503,2.5259632733038228e-09,0.0,1.920180,1.213054
91504,2.321066383937732e-09,0.0,1.987195,1.200176
91505,3.880860710948521e-05,1.0,1.564698,1.191059
91506,9.621332727510243e-05,1.0,1.343275,1.180922
91507,9.155361429089718e-05,1.0,1.401567,1.196691
91508,6.261724997917702e-06,1.0,2.277811,1.131123
91509,1.837260742467426e-05,1.0,1.810017,1.203866
91510,1.059143512254613e-05,1.0,2.101643,1.219953
91511,1.4633713035461547e-05,1.0,1.873894,1.231948
91512,5.351715369337543e-08,0.0,1.012778,1.208832
91513,1.003865588788012e-09,0.0,2.265745,1.132738
91514,8.889407154040403e-09,0.0,1.549217,1.219283
91515,6.08227406452751e-08,0.0,1.097334,1.242273
91516,0.0001468571827940314,1.0,1.083252,1.168970
91517,8.769032887939103e-05,1.0,0.823532,1.176513
91518,9.817041051416652e-07,1.0,1.970170,1.038818
91519,5.4781969617496614e-05,1.0,0.739957,1.180891
91520,9.361420109537763e-05,1.0,0.969103,1.156952
91521,0.00015209579639759833,1.0,0.949515,1.176965
91522,0.00016938950573797923,1.0,0.911570,1.187333
91523,1.5371818906357407e-05,1.0,1.605641,1.140487
91524,1.4304247617584175e-06,1.0,1.845091,1.054216
91525,9.076945030615798e-10,0.0,2.047278,1.108857
91526,1.5570123980726097e-06,1.0,1.987677,1.055305
91527,1.3480961217543527e-10,0.0,2.442168,1.019062
91528,7.960957306525724e-06,1.0,2.315482,1.162607
91529,1.3348413609451721e-06,1.0,2.443220,1.050337
91530,6.853266252097864e-06,1.0,1.882661,1.113610
91531,0.00023871931078118947,1.0,1.194835,1.204546
91532,3.400434567514503e-08,0.0,1.286417,1.266489
91533,1.2275801709196956e-08,0.0,1.497179,1.255796
91534,3.900470992916811e-09,0.0,0.764556,1.373348
91535,0.00010625660343067943,1.0,1.141346,1.368569
91536,1.2952844715617364e-06,1.0,2.202443,1.051309
91537,6.817642683136785e-07,1.0,2.441464,1.009565
91538,1.1301588379767977e-09,0.0,2.263341,1.141878
91539,4.581874884926215e-10,0.0,2.199405,1.085308
91540,2.4886612296701343e-08,0.0,1.368322,1.241303
91541,4.286171982140453e-09,0.0,1.676183,1.287442
91542,4.3114785883129984e-08,0.0,1.134611,1.282678
91543,3.0162678427047808e-09,0.0,0.570208,1.271036
91544,2.3879671292832935e-08,0.0,1.367537,1.225093
91545,4.826852891270906e-10,0.0,2.189450,1.087055
91546,1.0334608602033162e-09,0.0,1.924671,1.112416
91547,0.00013393834735692285,1.0,0.787175,1.221140
91548,4.7709543412080806e-08,0.0,1.082264,1.200538
91549,2.4694254891540713e-05,1.0,1.633832,1.287400
91550,2.014428132103067e-05,1.0,0.668775,1.308214
91551,6.989437772328932e-05,1.0,0.941976,1.362571
91552,5.902278837398012e-06,1.0,1.904767,1.410707
91553,4.16906814311889e-05,1.0,0.871121,1.435390
91554,7.327479414634005e-05,1.0,1.308576,1.392401
91555,5.737460300044465e-09,0.0,1.346552,1.507907
91556,3.8192511876174495e-09,0.0,1.479599,1.493023
91557,6.595561330199376e-09,0.0,1.171860,1.526319
91558,9.792892728951974e-09,0.0,1.169898,1.497350
91559,4.2255150343089365e-09,0.0,0.798227,1.498877
91560,1.2148292286794728e-08,0.0,1.165508,1.478317
91561,5.340456892304645e-09,0.0,0.807920,1.395413
91562,3.9559681987180186e-08,0.0,1.215830,1.277378
91563,4.5641346784736085e-08,0.0,1.227388,1.236513
91564,2.005287904120066e-08,0.0,1.405160,1.230121
91565,4.983843511443568e-09,0.0,1.677549,1.232664
91566,4.7773553865995746e-08,0.0,1.208570,1.229772
91567,3.1071199933783496e-09,0.0,1.822631,1.207716
91568,4.132775602093133e-08,0.0,1.250376,1.253144
91569,1.022756230474513e-08,0.0,0.713287,1.184387
91570,1.0816787205562916e-08,0.0,1.429448,1.180877
91571,8.839266631987932e-10,0.0,1.542586,1.089907
91572,2.210652461737188e-09,0.0,1.620598,1.135514
91573,1.130197788198231e-09,0.0,2.076919,1.121694
91574,7.025756727972723e-10,0.0,1.947813,1.095803
91575,4.035818832528562e-09,0.0,0.928933,1.100925
91576,4.075129932824363e-07,1.0,0.258089,1.189457
91577,8.22816214786905e-07,1.0,1.902987,1.033382
91578,4.214991974789771e-06,1.0,0.457625,1.211932
91579,1.390090997227017e-09,0.0,1.672621,1.119534
91580,6.78402809288467e-05,1.0,1.156903,1.143391
91581,4.362738718428836e-06,1.0,1.617265,1.091450
91582,0.00011147075017232117,1.0,1.076434,1.158592
91583,1.4797536058798507e-05,1.0,1.060851,1.091556
91584,2.7919903465724883e-05,1.0,0.898780,1.125712
91585,3.458103075653688e-05,1.0,1.327990,1.135456
91586,1.0173040444281984e-05,1.0,2.178592,1.165579
91587,5.04316309894635e-06,1.0,1.678183,1.099354
91588,2.7081021880207607e-05,1.0,1.677311,1.217824
91589,0.00021349098218658807,1.0,1.203745,1.197661
91590,2.0348705275563932e-05,1.0,1.746783,1.233662
91591,4.482579981489491e-09,0.0,1.702694,1.234128
91592,1.6391690736243976e-09,0.0,1.979809,1.266042
91593,2.345299474542964e-09,0.0,1.935070,1.224903
91594,3.4294727815461248e-09,0.0,1.761394,1.250107
91595,2.2195376935946683e-09,0.0,1.887112,1.255639
91596,3.238237462582392e-09,0.0,1.754066,1.271207
91597,1.3550500613884936e-09,0.0,2.167095,1.241403
91598,4.808992997191077e-09,0.0,1.685749,1.224328
91599,8.048283312223256e-09,0.0,1.576867,1.246686
91600,1.377627819548179e-05,1.0,1.853104,1.250144
91601,2.9924788244355324e-08,0.0,1.329643,1.251064
91602,2.398580647449147e-09,0.0,1.833393,1.271838
91603,1.8156318933431811e-09,0.0,1.951594,1.260904
91604,3.1645329233075758e-09,0.0,1.809545,1.223396
91605,9.946362936632928e-09,0.0,1.537677,1.243307
91606,4.468646791606586e-09,0.0,1.702876,1.218280
91607,8.700634003133643e-09,0.0,1.558491,1.226222
91608,5.286097393006941e-09,0.0,1.657190,1.214004
91609,6.880788137752688e-09,0.0,1.605030,1.253095
91610,2.3527310765964833e-09,0.0,1.935708,1.223944
91611,6.752148801207207e-09,0.0,1.607158,1.221738
91612,2.954476247787561e-07,1.0,0.333525,1.128705
91613,2.2443117471247433e-07,1.0,-0.603941,0.723252
91614,1.677216022770968e-06,1.0,-1.154456,0.644816
91615,4.547260114342434e-09,1.0,-1.568788,0.129181
91616,4.5631661512144106e-15,0.0,-1.406793,0.077838
91617,8.27662279405678e-10,0.0,-1.459662,0.467950
91618,3.1591645227274236e-10,0.0,-1.089519,0.550496
91619,2.594822303011987e-10,0.0,-1.184169,0.462936
91620,4.4958279298586536e-10,0.0,-1.504031,0.356445
91621,9.68401870069702e-11,0.0,-0.887520,0.506648
91622,1.4015948047925965e-10,0.0,-1.456931,0.311678
91623,8.034061720637008e-11,0.0,-1.016083,0.413592
91624,1.329563900327509e-10,0.0,-1.034392,0.461894
91625,1.9701726942816091e-10,0.0,-1.572695,0.305827
91626,2.1266739133660443e-10,0.0,-1.097960,0.490157
91627,7.955212236030883e-11,0.0,-1.202351,0.341349
91628,6.247614004004126e-11,0.0,-1.081873,0.367143
91629,6.025255739833369e-10,0.0,-1.395927,0.452359
91630,8.884446211258877e-10,0.0,-1.506764,0.434502
91631,2.841982502362892e-10,0.0,-1.311570,0.389507
91632,2.6980406601786834e-10,0.0,-1.186492,0.468042
91633,4.874786672460693e-10,0.0,-1.320821,0.474698
91634,6.484613668153189e-10,0.0,-1.405199,0.461234
91635,4.77136418034933e-10,0.0,-1.487015,0.365536
91636,6.129458866662542e-10,0.0,-1.357168,0.701708
91637,7.553213741394815e-10,0.0,-1.355874,0.543126
91638,5.980713642909643e-10,0.0,-1.223990,0.583666
91639,6.938847138402593e-10,0.0,-1.449003,0.433269
91640,1.8122256402396792e-10,0.0,-1.069363,0.484300
91641,2.0477340424998045e-10,0.0,-1.395747,0.339305
91642,8.418755484579451e-08,1.0,-1.491559,0.262956
91643,9.254295707316198e-10,0.0,-1.727882,0.338989
91644,9.385030149987917e-13,0.0,-1.338769,0.141237
91645,2.547885439401827e-10,0.0,-1.289177,0.389102
91646,2.5853613041966563e-10,0.0,-1.019189,0.558588
91647,1.5019366884758853e-08,1.0,-1.472326,0.179197
91648,1.1754855168577896e-11,0.0,-1.691671,0.165737
91649,1.966142573334355e-09,1.0,-1.250019,0.160270
91650,6.888072293929986e-10,0.0,-1.648052,0.343728
91651,3.141266179131337e-11,0.0,-1.625331,0.232367
91652,2.050104693261541e-10,0.0,-1.393737,0.339815
91653,5.220864851018193e-12,0.0,-1.395749,0.187831
91654,1.9275560182727753e-15,0.0,-1.752748,0.060872
91655,1.7130616259519174e-15,0.0,-1.949878,0.055016
91656,5.605372359440394e-17,0.0,-1.597570,0.045729
91657,4.202505765206144e-14,0.0,-1.691597,0.081837
91658,1.4119147073881521e-16,0.0,-1.617724,0.049799
91659,6.429242055749424e-12,0.0,-1.345086,0.215051
91660,1.4188398981125223e-16,0.0,-1.605359,0.050111
91661,9.839908216536251e-11,0.0,-1.430120,0.302974
91662,1.5604527967327955e-11,0.0,-1.122608,0.299628
91663,1.966194271409563e-10,0.0,-0.820443,0.658785
91664,5.332109509127926e-09,1.0,-0.225855,0.730469
91665,1.6975061006666113e-06,1.0,-1.228256,0.749709
91666,5.1192436668426e-06,1.0,-2.085701,0.591944
91667,2.63526348910174e-06,1.0,-1.750106,0.353887
91668,3.060156239695188e-13,0.0,-1.240360,0.138118
91669,1.4583305796041402e-12,0.0,-1.085546,0.233483
91670,2.0546656485412166e-12,0.0,-0.817949,0.317918
91671,2.3644944795002017e-15,0.0,-1.479880,0.069715
91672,1.7068062684495704e-12,0.0,-1.164884,0.212890
91673,6.707448136396502e-08,1.0,-1.286874,0.287000
91674,1.6679749145726184e-11,0.0,-1.247283,0.274214
91675,4.499365200665427e-11,0.0,-1.136087,0.334304
91676,6.297365166209924e-13,0.0,-1.032909,0.221840
91677,1.1995375775348701e-10,0.0,-1.053752,0.436165
91678,4.890924996469587e-10,0.0,-1.481707,0.369167
91679,1.4577524097439473e-10,0.0,-1.179076,0.388131
91680,8.45358955172948e-12,0.0,-1.170451,0.268862
91681,1.2059806077353226e-12,0.0,-0.808991,0.305737
91682,7.53283000938079e-12,0.0,-0.486841,0.543349
91683,2.933711196167625e-11,0.0,-1.212853,0.300036
91684,8.28525241320722e-12,0.0,-0.759652,0.379383
91685,9.726690478008652e-13,0.0,-0.289734,0.525402
91686,2.3539524115929466e-11,0.0,-0.693347,0.472483
91687,1.3744792527429938e-07,1.0,-0.857700,0.446863
91688,6.575619420184223e-07,1.0,-1.067891,0.517263
91689,2.881246628400427e-10,0.0,-0.905852,0.689167
91690,7.769394020024789e-10,0.0,-1.324593,0.786105
91691,1.2973511536302823e-10,0.0,-0.929324,0.519158
91692,1.5813574543105778e-10,0.0,-1.051893,0.475467
91693,3.4444018040114184e-12,0.0,-0.321854,0.701447
91694,7.457109623973288e-12,0.0,-0.554333,0.468367
91695,2.865355884150642e-07,1.0,-0.792300,0.535381
91696,5.6451885077215176e-11,0.0,-0.608192,0.750151
91697,7.711934445841358e-13,0.0,-0.141920,0.736471
91698,6.176802793116765e-07,1.0,-0.707649,0.793468
91699,4.790684070458009e-07,1.0,-0.707466,0.732492
91700,2.1006451714036644e-10,0.0,-0.831057,0.669575
91701,4.37551705351218e-10,0.0,-0.985422,0.769323
91702,2.2942332650195936e-12,0.0,-0.257650,0.781155
91703,3.522382703092714e-07,1.0,-0.916480,0.504240
91704,5.352194615447384e-10,0.0,-1.263969,0.725638
91705,2.7821634088292458e-12,0.0,-0.295548,0.749086
91706,2.568736111350203e-11,0.0,-0.526049,0.706267
91707,2.6711760465385683e-07,1.0,-0.729200,0.563465
91708,2.6749736097923553e-08,1.0,-0.441486,0.583310
91709,1.6100022154465796e-06,1.0,-1.127767,0.726334
91710,1.1696983675482777e-07,1.0,-0.517032,0.784790
91711,1.687187600275146e-07,1.0,-0.568818,0.701135
91712,4.5913829170774496e-07,1.0,-0.700982,0.739765
91713,1.921502726030377e-08,1.0,-0.388414,0.612649
91714,1.4767709048306773e-06,1.0,-1.003592,0.694516
91715,1.6543897460238125e-06,1.0,-1.134343,0.646866
91716,3.551130343017033e-10,0.0,-0.995547,0.619834
91717,6.316790070505103e-07,1.0,-0.698194,0.801051
91718,6.320730237769736e-07,1.0,-0.867746,0.582255
91719,2.0722669044685043e-11,0.0,-0.498728,0.744776
91720,1.0803055342868193e-06,1.0,-0.961977,0.612466
91721,2.4219034585907743e-12,0.0,-0.319892,0.616515
91722,8.032653874454917e-11,0.0,-0.932438,0.458439
91723,7.138056388562364e-11,0.0,-0.949637,0.436136
91724,1.8029165102074344e-11,0.0,-0.645630,0.480608
91725,4.3139924424807296e-12,0.0,-0.323689,0.782101
91726,6.046086583559116e-11,0.0,-0.600590,0.771830
91727,1.95350680521151e-12,0.0,-0.279024,0.645865
91728,3.4459513802253186e-08,1.0,-0.409751,0.719079
91729,1.343868384204217e-07,1.0,-0.545952,0.724598
91730,4.5711612923891216e-08,1.0,-0.436032,0.706267
91731,1.7971254817137183e-07,1.0,-0.683451,0.553366
91732,1.403473149744617e-09,0.0,-1.072449,1.309982
91733,5.25804391321623e-09,0.0,-1.187092,1.199202
91734,1.165388356759391e-05,1.0,-0.969869,1.203733
91735,4.8898424718604144e-11,0.0,-0.284877,1.325633
91736,4.232807148558511e-09,0.0,-1.089415,1.212988
91737,1.3201855992817202e-09,0.0,-0.944453,1.283904
91738,2.02509213700212e-09,0.0,-1.379867,1.283285
91739,1.1967070032596073e-09,0.0,-0.958990,1.319089
91740,1.1257852880214526e-10,0.0,-0.414520,1.082241
91741,7.642682119534436e-06,1.0,-0.907320,1.224456
91742,1.3030867278914705e-10,0.0,-0.415038,1.096320
91743,2.3557515398456523e-06,1.0,-0.628666,1.002801
91744,2.9589304372819936e-08,1.0,-0.387895,0.776052
91745,6.592297421679902e-07,1.0,-0.761826,0.739358
91746,7.924249678995195e-08,1.0,-0.489503,0.697365
91747,7.945945450285699e-09,1.0,-0.276895,0.659499
91748,1.1433775138997792e-06,1.0,-0.890673,0.749319
91749,3.3818667065356215e-13,0.0,0.075811,0.669315
91750,1.5774839317530584e-11,0.0,-0.499364,0.625070
91751,1.1057728495257171e-07,1.0,-0.279395,0.978762
91752,1.2010646500847685e-11,0.0,-0.031682,1.081058
91753,2.0479537935672975e-07,1.0,-0.342269,0.944021
91754,6.046392825091692e-07,1.0,-0.744502,0.718308
91755,4.318923964013211e-08,1.0,-0.430440,0.758784
91756,3.174397238013018e-10,0.0,-0.891941,0.763394
91757,1.906995213679189e-06,1.0,-0.944891,0.797146
91758,5.967425800773024e-12,0.0,0.021780,0.903133
91759,7.198247511477377e-09,1.0,-0.250786,0.769697
91760,7.190439832498483e-09,1.0,-0.257284,0.743815
91761,2.654093861112195e-08,1.0,-0.347971,0.809053
91762,8.929540296711007e-06,1.0,-1.101776,1.086932
91763,9.833751610481943e-11,0.0,-0.432445,0.895379
91764,8.051489534155086e-09,0.0,-1.205825,0.915902
91765,6.264402898285762e-07,1.0,-0.466077,0.990090
91766,2.641829964804864e-09,1.0,-0.143544,0.688152
91767,1.1287282529438303e-09,1.0,0.025933,0.740007
91768,6.377793876416715e-09,1.0,-0.298506,0.591459
